date,location,hits,keyword,geo,gprop
2019-03-01 2019-04-01,Zabaykalsky Krai,,навальный отравление,RU,web
2019-04-01 2019-05-01,Adygea,,навальный отравление,RU,web
2019-04-01 2019-05-01,Altai Republic,,навальный отравление,RU,web
2019-04-01 2019-05-01,Altai Krai,,навальный отравление,RU,web
2019-04-01 2019-05-01,Amur Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Arkhangelsk Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Astrakhan Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Republic of Bashkortostan,,навальный отравление,RU,web
2019-04-01 2019-05-01,Belgorod Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Bryansk Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Buryatia,,навальный отравление,RU,web
2019-04-01 2019-05-01,Chechnya,,навальный отравление,RU,web
2019-04-01 2019-05-01,Chelyabinsk Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Chukotka Autonomous Okrug,,навальный отравление,RU,web
2019-04-01 2019-05-01,Chuvashia Republic,,навальный отравление,RU,web
2019-04-01 2019-05-01,Dagestan Republic,,навальный отравление,RU,web
2019-04-01 2019-05-01,Ingushetia,,навальный отравление,RU,web
2019-04-01 2019-05-01,Irkutsk Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Ivanovo Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Kamchatka Krai,,навальный отравление,RU,web
2019-04-01 2019-05-01,Kabardino-Balkaria,,навальный отравление,RU,web
2019-04-01 2019-05-01,Karachay-Cherkessia,,навальный отравление,RU,web
2019-04-01 2019-05-01,Krasnodar Krai,,навальный отравление,RU,web
2019-04-01 2019-05-01,Kemerovo Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Kaliningrad Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Kurgan Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Khabarovsk Krai,,навальный отравление,RU,web
2019-04-01 2019-05-01,Khanty-Mansi Autonomous Okrug,,навальный отравление,RU,web
2019-04-01 2019-05-01,Kirov Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Republic of Khakassia,,навальный отравление,RU,web
2019-04-01 2019-05-01,Kalmykia,,навальный отравление,RU,web
2019-04-01 2019-05-01,Kaluga Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Komi Republic,,навальный отравление,RU,web
2019-04-01 2019-05-01,Kostroma Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Republic of Karelia,,навальный отравление,RU,web
2019-04-01 2019-05-01,Kursk Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Krasnoyarsk Krai,,навальный отравление,RU,web
2019-04-01 2019-05-01,Leningrad Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Lipetsk Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Magadan Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Mari El Republic,,навальный отравление,RU,web
2019-04-01 2019-05-01,Mordovia,,навальный отравление,RU,web
2019-04-01 2019-05-01,Moscow Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Moscow,,навальный отравление,RU,web
2019-04-01 2019-05-01,Murmansk Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Nenets Autonomous Okrug,,навальный отравление,RU,web
2019-04-01 2019-05-01,Novgorod Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Nizhny Novgorod Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Novosibirsk Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Omsk Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Orenburg Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Oryol Oblast,,навальный отравление,RU,web
