date,location,hits,keyword,geo,gprop
2019-01-01 2019-02-01,Udmurt Republic,,фбк кошелек,RU,web
2019-01-01 2019-02-01,Ulyanovsk Oblast,,фбк кошелек,RU,web
2019-01-01 2019-02-01,Volgograd Oblast,,фбк кошелек,RU,web
2019-01-01 2019-02-01,Vladimir Oblast,,фбк кошелек,RU,web
2019-01-01 2019-02-01,Vologda Oblast,,фбк кошелек,RU,web
2019-01-01 2019-02-01,Voronezh Oblast,,фбк кошелек,RU,web
2019-01-01 2019-02-01,Yamalo-Nenets Autonomous Okrug,,фбк кошелек,RU,web
2019-01-01 2019-02-01,Yaroslavl Oblast,,фбк кошелек,RU,web
2019-01-01 2019-02-01,Jewish Autonomous Oblast,,фбк кошелек,RU,web
2019-01-01 2019-02-01,Zabaykalsky Krai,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Adygea,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Altai Republic,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Altai Krai,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Amur Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Arkhangelsk Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Astrakhan Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Republic of Bashkortostan,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Belgorod Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Bryansk Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Buryatia,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Chechnya,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Chelyabinsk Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Chukotka Autonomous Okrug,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Chuvashia Republic,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Dagestan Republic,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Ingushetia,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Irkutsk Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Ivanovo Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Kamchatka Krai,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Kabardino-Balkaria,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Karachay-Cherkessia,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Krasnodar Krai,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Kemerovo Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Kaliningrad Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Kurgan Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Khabarovsk Krai,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Khanty-Mansi Autonomous Okrug,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Kirov Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Republic of Khakassia,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Kalmykia,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Kaluga Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Komi Republic,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Kostroma Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Republic of Karelia,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Kursk Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Krasnoyarsk Krai,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Leningrad Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Lipetsk Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Magadan Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Mari El Republic,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Mordovia,,фбк кошелек,RU,web
