date,location,hits,keyword,geo,gprop
2019-03-01 2019-04-01,Penza Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Primorsky Krai,,дворец путина,RU,web
2019-03-01 2019-04-01,Pskov Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Rostov Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Ryazan Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Sakha Republic,,дворец путина,RU,web
2019-03-01 2019-04-01,Sakhalin Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Samara Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Saratov Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,North Ossetia–Alania,,дворец путина,RU,web
2019-03-01 2019-04-01,Smolensk Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Stavropol Krai,,дворец путина,RU,web
2019-03-01 2019-04-01,Sverdlovsk Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Tatarstan,,дворец путина,RU,web
2019-03-01 2019-04-01,Tambov Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Tomsk Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Tula Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Tver Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Tuva,,дворец путина,RU,web
2019-03-01 2019-04-01,Tyumen Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Udmurt Republic,,дворец путина,RU,web
2019-03-01 2019-04-01,Ulyanovsk Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Volgograd Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Vladimir Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Vologda Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Voronezh Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Yamalo-Nenets Autonomous Okrug,,дворец путина,RU,web
2019-03-01 2019-04-01,Yaroslavl Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Jewish Autonomous Oblast,,дворец путина,RU,web
2019-03-01 2019-04-01,Zabaykalsky Krai,,дворец путина,RU,web
2019-04-01 2019-05-01,Adygea,,дворец путина,RU,web
2019-04-01 2019-05-01,Altai Republic,,дворец путина,RU,web
2019-04-01 2019-05-01,Altai Krai,,дворец путина,RU,web
2019-04-01 2019-05-01,Amur Oblast,,дворец путина,RU,web
2019-04-01 2019-05-01,Arkhangelsk Oblast,,дворец путина,RU,web
2019-04-01 2019-05-01,Astrakhan Oblast,,дворец путина,RU,web
2019-04-01 2019-05-01,Republic of Bashkortostan,,дворец путина,RU,web
2019-04-01 2019-05-01,Belgorod Oblast,,дворец путина,RU,web
2019-04-01 2019-05-01,Bryansk Oblast,,дворец путина,RU,web
2019-04-01 2019-05-01,Buryatia,,дворец путина,RU,web
2019-04-01 2019-05-01,Chechnya,,дворец путина,RU,web
2019-04-01 2019-05-01,Chelyabinsk Oblast,,дворец путина,RU,web
2019-04-01 2019-05-01,Chukotka Autonomous Okrug,,дворец путина,RU,web
2019-04-01 2019-05-01,Chuvashia Republic,,дворец путина,RU,web
2019-04-01 2019-05-01,Dagestan Republic,,дворец путина,RU,web
2019-04-01 2019-05-01,Ingushetia,,дворец путина,RU,web
2019-04-01 2019-05-01,Irkutsk Oblast,,дворец путина,RU,web
2019-04-01 2019-05-01,Ivanovo Oblast,,дворец путина,RU,web
2019-04-01 2019-05-01,Kamchatka Krai,,дворец путина,RU,web
2019-04-01 2019-05-01,Kabardino-Balkaria,,дворец путина,RU,web
2019-04-01 2019-05-01,Karachay-Cherkessia,,дворец путина,RU,web
