date,location,hits,keyword,geo,gprop
2019-02-01 2019-03-01,Saratov Oblast,12,навальный,RU,web
2019-02-01 2019-03-01,Kursk Oblast,12,навальный,RU,web
2019-02-01 2019-03-01,Bryansk Oblast,12,навальный,RU,web
2019-02-01 2019-03-01,Republic of Bashkortostan,12,навальный,RU,web
2019-02-01 2019-03-01,Chelyabinsk Oblast,11,навальный,RU,web
2019-02-01 2019-03-01,Sverdlovsk Oblast,11,навальный,RU,web
2019-02-01 2019-03-01,Tatarstan,11,навальный,RU,web
2019-02-01 2019-03-01,Novosibirsk Oblast,11,навальный,RU,web
2019-02-01 2019-03-01,Voronezh Oblast,11,навальный,RU,web
2019-02-01 2019-03-01,Republic of Khakassia,10,навальный,RU,web
2019-02-01 2019-03-01,Rostov Oblast,10,навальный,RU,web
2019-02-01 2019-03-01,Ryazan Oblast,10,навальный,RU,web
2019-02-01 2019-03-01,Belgorod Oblast,10,навальный,RU,web
2019-02-01 2019-03-01,Primorsky Krai,9,навальный,RU,web
2019-02-01 2019-03-01,Kemerovo Oblast,9,навальный,RU,web
2019-02-01 2019-03-01,Vologda Oblast,9,навальный,RU,web
2019-02-01 2019-03-01,Krasnoyarsk Krai,9,навальный,RU,web
2019-02-01 2019-03-01,Pskov Oblast,9,навальный,RU,web
2019-02-01 2019-03-01,Omsk Oblast,9,навальный,RU,web
2019-02-01 2019-03-01,Kostroma Oblast,9,навальный,RU,web
2019-02-01 2019-03-01,Leningrad Oblast,9,навальный,RU,web
2019-02-01 2019-03-01,Kirov Oblast,9,навальный,RU,web
2019-02-01 2019-03-01,Kaliningrad Oblast,8,навальный,RU,web
2019-02-01 2019-03-01,Kurgan Oblast,8,навальный,RU,web
2019-02-01 2019-03-01,Mari El Republic,8,навальный,RU,web
2019-02-01 2019-03-01,Tula Oblast,7,навальный,RU,web
2019-02-01 2019-03-01,Krasnodar Krai,7,навальный,RU,web
2019-02-01 2019-03-01,Altai Krai,7,навальный,RU,web
2019-02-01 2019-03-01,Irkutsk Oblast,6,навальный,RU,web
2019-02-01 2019-03-01,Yamalo-Nenets Autonomous Okrug,6,навальный,RU,web
2019-02-01 2019-03-01,Buryatia,5,навальный,RU,web
2019-02-01 2019-03-01,Amur Oblast,5,навальный,RU,web
2019-02-01 2019-03-01,Komi Republic,5,навальный,RU,web
2019-02-01 2019-03-01,Murmansk Oblast,5,навальный,RU,web
2019-02-01 2019-03-01,Khabarovsk Krai,5,навальный,RU,web
2019-02-01 2019-03-01,Lipetsk Oblast,5,навальный,RU,web
2019-02-01 2019-03-01,Kaluga Oblast,5,навальный,RU,web
2019-02-01 2019-03-01,Khanty-Mansi Autonomous Okrug,4,навальный,RU,web
2019-02-01 2019-03-01,Ulyanovsk Oblast,4,навальный,RU,web
2019-02-01 2019-03-01,Dagestan Republic,3,навальный,RU,web
2019-02-01 2019-03-01,Altai Republic,,навальный,RU,web
2019-02-01 2019-03-01,Arkhangelsk Oblast,,навальный,RU,web
2019-02-01 2019-03-01,Chechnya,,навальный,RU,web
2019-02-01 2019-03-01,Chukotka Autonomous Okrug,,навальный,RU,web
2019-02-01 2019-03-01,Ivanovo Oblast,,навальный,RU,web
2019-02-01 2019-03-01,Kamchatka Krai,,навальный,RU,web
2019-02-01 2019-03-01,Kabardino-Balkaria,,навальный,RU,web
2019-02-01 2019-03-01,Magadan Oblast,,навальный,RU,web
2019-02-01 2019-03-01,Novgorod Oblast,,навальный,RU,web
2019-02-01 2019-03-01,Penza Oblast,,навальный,RU,web
2019-02-01 2019-03-01,Sakha Republic,,навальный,RU,web
2019-02-01 2019-03-01,Sakhalin Oblast,,навальный,RU,web
2019-02-01 2019-03-01,North Ossetia–Alania,,навальный,RU,web
2019-02-01 2019-03-01,Smolensk Oblast,,навальный,RU,web
2019-02-01 2019-03-01,Tuva,,навальный,RU,web
2019-02-01 2019-03-01,Jewish Autonomous Oblast,,навальный,RU,web
2019-03-01 2019-04-01,Lipetsk Oblast,100,навальный,RU,web
2019-03-01 2019-04-01,Republic of Karelia,97,навальный,RU,web
2019-03-01 2019-04-01,Kaluga Oblast,84,навальный,RU,web
2019-03-01 2019-04-01,Nizhny Novgorod Oblast,65,навальный,RU,web
2019-03-01 2019-04-01,Kursk Oblast,64,навальный,RU,web
2019-03-01 2019-04-01,Pskov Oblast,62,навальный,RU,web
2019-03-01 2019-04-01,Vologda Oblast,61,навальный,RU,web
2019-03-01 2019-04-01,Buryatia,61,навальный,RU,web
2019-03-01 2019-04-01,North Ossetia–Alania,59,навальный,RU,web
2019-03-01 2019-04-01,Belgorod Oblast,57,навальный,RU,web
2019-03-01 2019-04-01,Tomsk Oblast,51,навальный,RU,web
2019-03-01 2019-04-01,Saint Petersburg,50,навальный,RU,web
2019-03-01 2019-04-01,Kamchatka Krai,48,навальный,RU,web
2019-03-01 2019-04-01,Novosibirsk Oblast,46,навальный,RU,web
2019-03-01 2019-04-01,Samara Oblast,45,навальный,RU,web
2019-03-01 2019-04-01,Vladimir Oblast,43,навальный,RU,web
2019-03-01 2019-04-01,Smolensk Oblast,42,навальный,RU,web
2019-03-01 2019-04-01,Moscow,41,навальный,RU,web
2019-03-01 2019-04-01,Saratov Oblast,36,навальный,RU,web
2019-03-01 2019-04-01,Moscow Oblast,34,навальный,RU,web
2019-03-01 2019-04-01,Arkhangelsk Oblast,34,навальный,RU,web
2019-03-01 2019-04-01,Udmurt Republic,33,навальный,RU,web
2019-03-01 2019-04-01,Novgorod Oblast,33,навальный,RU,web
2019-03-01 2019-04-01,Krasnoyarsk Krai,33,навальный,RU,web
2019-03-01 2019-04-01,Rostov Oblast,32,навальный,RU,web
2019-03-01 2019-04-01,Irkutsk Oblast,32,навальный,RU,web
2019-03-01 2019-04-01,Kostroma Oblast,31,навальный,RU,web
2019-03-01 2019-04-01,Kirov Oblast,30,навальный,RU,web
2019-03-01 2019-04-01,Chuvashia Republic,30,навальный,RU,web
2019-03-01 2019-04-01,Voronezh Oblast,30,навальный,RU,web
2019-03-01 2019-04-01,Tatarstan,29,навальный,RU,web
2019-03-01 2019-04-01,Oryol Oblast,29,навальный,RU,web
2019-03-01 2019-04-01,Sakha Republic,28,навальный,RU,web
2019-03-01 2019-04-01,Dagestan Republic,28,навальный,RU,web
2019-03-01 2019-04-01,Sverdlovsk Oblast,27,навальный,RU,web
2019-03-01 2019-04-01,Primorsky Krai,27,навальный,RU,web
2019-03-01 2019-04-01,Khabarovsk Krai,27,навальный,RU,web
2019-03-01 2019-04-01,Tyumen Oblast,26,навальный,RU,web
2019-03-01 2019-04-01,Yaroslavl Oblast,26,навальный,RU,web
2019-03-01 2019-04-01,Sakhalin Oblast,26,навальный,RU,web
2019-03-01 2019-04-01,Volgograd Oblast,25,навальный,RU,web
2019-03-01 2019-04-01,Tambov Oblast,22,навальный,RU,web
2019-03-01 2019-04-01,Yamalo-Nenets Autonomous Okrug,22,навальный,RU,web
2019-03-01 2019-04-01,Bryansk Oblast,21,навальный,RU,web
2019-03-01 2019-04-01,Chechnya,20,навальный,RU,web
2019-03-01 2019-04-01,Krasnodar Krai,20,навальный,RU,web
2019-03-01 2019-04-01,Stavropol Krai,19,навальный,RU,web
2019-03-01 2019-04-01,Amur Oblast,18,навальный,RU,web
2019-03-01 2019-04-01,Murmansk Oblast,18,навальный,RU,web
2019-03-01 2019-04-01,Penza Oblast,18,навальный,RU,web
2019-03-01 2019-04-01,Chelyabinsk Oblast,17,навальный,RU,web
2019-03-01 2019-04-01,Omsk Oblast,16,навальный,RU,web
2019-03-01 2019-04-01,Khanty-Mansi Autonomous Okrug,16,навальный,RU,web
2019-03-01 2019-04-01,Altai Krai,15,навальный,RU,web
2019-03-01 2019-04-01,Leningrad Oblast,15,навальный,RU,web
2019-03-01 2019-04-01,Ulyanovsk Oblast,14,навальный,RU,web
2019-03-01 2019-04-01,Tver Oblast,14,навальный,RU,web
2019-03-01 2019-04-01,Perm Krai,14,навальный,RU,web
2019-03-01 2019-04-01,Tula Oblast,13,навальный,RU,web
2019-03-01 2019-04-01,Republic of Bashkortostan,12,навальный,RU,web
2019-03-01 2019-04-01,Orenburg Oblast,10,навальный,RU,web
2019-03-01 2019-04-01,Kemerovo Oblast,7,навальный,RU,web
2019-03-01 2019-04-01,Adygea,,навальный,RU,web
2019-03-01 2019-04-01,Altai Republic,,навальный,RU,web
2019-03-01 2019-04-01,Astrakhan Oblast,,навальный,RU,web
2019-03-01 2019-04-01,Chukotka Autonomous Okrug,,навальный,RU,web
2019-03-01 2019-04-01,Ingushetia,,навальный,RU,web
2019-03-01 2019-04-01,Ivanovo Oblast,,навальный,RU,web
2019-03-01 2019-04-01,Kabardino-Balkaria,,навальный,RU,web
2019-03-01 2019-04-01,Karachay-Cherkessia,,навальный,RU,web
2019-03-01 2019-04-01,Kaliningrad Oblast,,навальный,RU,web
2019-03-01 2019-04-01,Kurgan Oblast,,навальный,RU,web
2019-03-01 2019-04-01,Republic of Khakassia,,навальный,RU,web
2019-03-01 2019-04-01,Kalmykia,,навальный,RU,web
2019-03-01 2019-04-01,Komi Republic,,навальный,RU,web
2019-03-01 2019-04-01,Magadan Oblast,,навальный,RU,web
2019-03-01 2019-04-01,Mari El Republic,,навальный,RU,web
2019-03-01 2019-04-01,Mordovia,,навальный,RU,web
2019-03-01 2019-04-01,Nenets Autonomous Okrug,,навальный,RU,web
2019-03-01 2019-04-01,Ryazan Oblast,,навальный,RU,web
2019-03-01 2019-04-01,Tuva,,навальный,RU,web
2019-03-01 2019-04-01,Jewish Autonomous Oblast,,навальный,RU,web
2019-03-01 2019-04-01,Zabaykalsky Krai,,навальный,RU,web
2019-04-01 2019-05-01,Karachay-Cherkessia,100,навальный,RU,web
2019-04-01 2019-05-01,Penza Oblast,92,навальный,RU,web
2019-04-01 2019-05-01,Tambov Oblast,88,навальный,RU,web
2019-04-01 2019-05-01,Smolensk Oblast,80,навальный,RU,web
2019-04-01 2019-05-01,Pskov Oblast,80,навальный,RU,web
2019-04-01 2019-05-01,Perm Krai,75,навальный,RU,web
2019-04-01 2019-05-01,Tver Oblast,71,навальный,RU,web
2019-04-01 2019-05-01,Komi Republic,69,навальный,RU,web
2019-04-01 2019-05-01,Voronezh Oblast,64,навальный,RU,web
2019-04-01 2019-05-01,Republic of Karelia,60,навальный,RU,web
2019-04-01 2019-05-01,Kamchatka Krai,60,навальный,RU,web
2019-04-01 2019-05-01,Omsk Oblast,58,навальный,RU,web
2019-04-01 2019-05-01,Buryatia,49,навальный,RU,web
2019-04-01 2019-05-01,Moscow Oblast,48,навальный,RU,web
2019-04-01 2019-05-01,Moscow,48,навальный,RU,web
2019-04-01 2019-05-01,Saint Petersburg,47,навальный,RU,web
2019-04-01 2019-05-01,Republic of Khakassia,46,навальный,RU,web
2019-04-01 2019-05-01,Amur Oblast,45,навальный,RU,web
2019-04-01 2019-05-01,Ryazan Oblast,44,навальный,RU,web
2019-04-01 2019-05-01,Lipetsk Oblast,43,навальный,RU,web
2019-04-01 2019-05-01,Kabardino-Balkaria,42,навальный,RU,web
2019-04-01 2019-05-01,Vologda Oblast,39,навальный,RU,web
2019-04-01 2019-05-01,Kostroma Oblast,38,навальный,RU,web
2019-04-01 2019-05-01,Novosibirsk Oblast,38,навальный,RU,web
2019-04-01 2019-05-01,Mordovia,37,навальный,RU,web
2019-04-01 2019-05-01,Vladimir Oblast,36,навальный,RU,web
2019-04-01 2019-05-01,Nizhny Novgorod Oblast,35,навальный,RU,web
2019-04-01 2019-05-01,Kurgan Oblast,35,навальный,RU,web
2019-04-01 2019-05-01,Mari El Republic,33,навальный,RU,web
2019-04-01 2019-05-01,Yaroslavl Oblast,32,навальный,RU,web
2019-04-01 2019-05-01,Tula Oblast,31,навальный,RU,web
2019-04-01 2019-05-01,Samara Oblast,30,навальный,RU,web
2019-04-01 2019-05-01,Sverdlovsk Oblast,30,навальный,RU,web
2019-04-01 2019-05-01,Khanty-Mansi Autonomous Okrug,29,навальный,RU,web
2019-04-01 2019-05-01,Belgorod Oblast,29,навальный,RU,web
2019-04-01 2019-05-01,Bryansk Oblast,27,навальный,RU,web
2019-04-01 2019-05-01,Kursk Oblast,27,навальный,RU,web
2019-04-01 2019-05-01,Yamalo-Nenets Autonomous Okrug,26,навальный,RU,web
2019-04-01 2019-05-01,Orenburg Oblast,25,навальный,RU,web
2019-04-01 2019-05-01,Krasnodar Krai,25,навальный,RU,web
2019-04-01 2019-05-01,Tomsk Oblast,24,навальный,RU,web
2019-04-01 2019-05-01,Kaliningrad Oblast,24,навальный,RU,web
2019-04-01 2019-05-01,Khabarovsk Krai,22,навальный,RU,web
2019-04-01 2019-05-01,Kaluga Oblast,21,навальный,RU,web
2019-04-01 2019-05-01,Chelyabinsk Oblast,20,навальный,RU,web
2019-04-01 2019-05-01,Leningrad Oblast,19,навальный,RU,web
2019-04-01 2019-05-01,Kirov Oblast,19,навальный,RU,web
2019-04-01 2019-05-01,Irkutsk Oblast,19,навальный,RU,web
2019-04-01 2019-05-01,Ulyanovsk Oblast,18,навальный,RU,web
2019-04-01 2019-05-01,Tatarstan,18,навальный,RU,web
2019-04-01 2019-05-01,Saratov Oblast,18,навальный,RU,web
2019-04-01 2019-05-01,Sakha Republic,17,навальный,RU,web
2019-04-01 2019-05-01,Krasnoyarsk Krai,17,навальный,RU,web
2019-04-01 2019-05-01,Primorsky Krai,16,навальный,RU,web
2019-04-01 2019-05-01,Altai Krai,16,навальный,RU,web
2019-04-01 2019-05-01,Stavropol Krai,15,навальный,RU,web
2019-04-01 2019-05-01,Tyumen Oblast,11,навальный,RU,web
2019-04-01 2019-05-01,Rostov Oblast,10,навальный,RU,web
2019-04-01 2019-05-01,Republic of Bashkortostan,9,навальный,RU,web
2019-04-01 2019-05-01,Kemerovo Oblast,8,навальный,RU,web
2019-04-01 2019-05-01,Adygea,,навальный,RU,web
2019-04-01 2019-05-01,Altai Republic,,навальный,RU,web
2019-04-01 2019-05-01,Arkhangelsk Oblast,,навальный,RU,web
2019-04-01 2019-05-01,Astrakhan Oblast,,навальный,RU,web
2019-04-01 2019-05-01,Chechnya,,навальный,RU,web
2019-04-01 2019-05-01,Chukotka Autonomous Okrug,,навальный,RU,web
2019-04-01 2019-05-01,Chuvashia Republic,,навальный,RU,web
2019-04-01 2019-05-01,Dagestan Republic,,навальный,RU,web
2019-04-01 2019-05-01,Ingushetia,,навальный,RU,web
2019-04-01 2019-05-01,Ivanovo Oblast,,навальный,RU,web
2019-04-01 2019-05-01,Kalmykia,,навальный,RU,web
2019-04-01 2019-05-01,Magadan Oblast,,навальный,RU,web
2019-04-01 2019-05-01,Murmansk Oblast,,навальный,RU,web
2019-04-01 2019-05-01,Nenets Autonomous Okrug,,навальный,RU,web
2019-04-01 2019-05-01,Novgorod Oblast,,навальный,RU,web
2019-04-01 2019-05-01,Oryol Oblast,,навальный,RU,web
2019-04-01 2019-05-01,Sakhalin Oblast,,навальный,RU,web
2019-04-01 2019-05-01,North Ossetia–Alania,,навальный,RU,web
2019-04-01 2019-05-01,Tuva,,навальный,RU,web
2019-04-01 2019-05-01,Udmurt Republic,,навальный,RU,web
2019-04-01 2019-05-01,Volgograd Oblast,,навальный,RU,web
2019-04-01 2019-05-01,Jewish Autonomous Oblast,,навальный,RU,web
2019-04-01 2019-05-01,Zabaykalsky Krai,,навальный,RU,web
2019-05-01 2019-06-01,Magadan Oblast,100,навальный,RU,web
2019-05-01 2019-06-01,Karachay-Cherkessia,87,навальный,RU,web
2019-05-01 2019-06-01,Buryatia,84,навальный,RU,web
2019-05-01 2019-06-01,Adygea,78,навальный,RU,web
2019-05-01 2019-06-01,Perm Krai,72,навальный,RU,web
2019-05-01 2019-06-01,Krasnoyarsk Krai,67,навальный,RU,web
2019-05-01 2019-06-01,Kostroma Oblast,64,навальный,RU,web
2019-05-01 2019-06-01,Mari El Republic,58,навальный,RU,web
2019-05-01 2019-06-01,Astrakhan Oblast,57,навальный,RU,web
2019-05-01 2019-06-01,Ryazan Oblast,56,навальный,RU,web
2019-05-01 2019-06-01,Volgograd Oblast,54,навальный,RU,web
2019-05-01 2019-06-01,Kamchatka Krai,51,навальный,RU,web
2019-05-01 2019-06-01,Chuvashia Republic,49,навальный,RU,web
2019-05-01 2019-06-01,Voronezh Oblast,47,навальный,RU,web
2019-05-01 2019-06-01,Vladimir Oblast,45,навальный,RU,web
2019-05-01 2019-06-01,Moscow Oblast,45,навальный,RU,web
2019-05-01 2019-06-01,Ivanovo Oblast,42,навальный,RU,web
2019-05-01 2019-06-01,Rostov Oblast,41,навальный,RU,web
2019-05-01 2019-06-01,Irkutsk Oblast,40,навальный,RU,web
2019-05-01 2019-06-01,Penza Oblast,39,навальный,RU,web
2019-05-01 2019-06-01,Amur Oblast,38,навальный,RU,web
2019-05-01 2019-06-01,Republic of Bashkortostan,38,навальный,RU,web
2019-05-01 2019-06-01,Moscow,37,навальный,RU,web
2019-05-01 2019-06-01,Saint Petersburg,37,навальный,RU,web
2019-05-01 2019-06-01,Tyumen Oblast,37,навальный,RU,web
2019-05-01 2019-06-01,Belgorod Oblast,36,навальный,RU,web
2019-05-01 2019-06-01,Lipetsk Oblast,36,навальный,RU,web
2019-05-01 2019-06-01,Kaluga Oblast,36,навальный,RU,web
2019-05-01 2019-06-01,Tatarstan,34,навальный,RU,web
2019-05-01 2019-06-01,Khanty-Mansi Autonomous Okrug,33,навальный,RU,web
2019-05-01 2019-06-01,Tomsk Oblast,32,навальный,RU,web
2019-05-01 2019-06-01,Pskov Oblast,31,навальный,RU,web
2019-05-01 2019-06-01,Mordovia,31,навальный,RU,web
2019-05-01 2019-06-01,Saratov Oblast,31,навальный,RU,web
2019-05-01 2019-06-01,Oryol Oblast,31,навальный,RU,web
2019-05-01 2019-06-01,Kurgan Oblast,30,навальный,RU,web
