date;reg_name;excess_mort_p;excess_mort_p_instr
2020-06-01;Новгородская область;0.1531986532;0.15891113638
2020-06-01;Новосибирская область;0.2134778511;-0.0226351125455
2020-06-01;Омская область;-0.008558515242;0.12311481555
2020-06-01;Оренбургская область;-0.04480815669;-0.02929066315
2020-06-01;Орловская область;-0.1531932094;0.19662459443
2020-06-01;Пензенская область;0.2867554662;0.037110706604
2020-06-01;Псковская область;0.07925257732;0.170508568484
2020-06-01;Ростовская область;-0.03433384642;0.047021744896
2020-06-01;Рязанская область;-0.03017241379;0.19646430140125
2020-06-01;Самарская область;0.08055707264;0.0484414535775
2020-06-01;Саратовская область;-0.1130890052;0.0914576463328571
2020-06-01;Сахалинская область;-0.04530744337;0.25214754235
2020-06-01;Свердловская область;0.09045746222;0.017633616968625
2020-06-01;Смоленская область;0.1019329258;0.170870878114
2020-06-01;Тамбовская область;0.1375419335;0.092850494462
2020-06-01;Тверская область;0.2036405006;0.12651403422
2020-06-01;Томская область;0.0113140135;0.071550593194
2020-06-01;Тульская область;0.226243429;0.102266956662
2020-06-01;Тюменская область;0.1338336988;-0.0318352625931429
2020-06-01;Тюменская область;0.1338336988;-0.0318352625931429
2020-06-01;Ульяновская область;0.1004622077;0.158423704841667
2020-06-01;Челябинская область;-0.05534005689;-0.012487899065
2020-06-01;Ярославская область;0.1203035581;0.16805534999
2020-06-01;г.Москва;0.3766702326;0.2421353926
2020-06-01;г.Санкт-Петербург;0.3375982606;0.3038053649
2020-06-01;Еврейская автономная область;-0.1693461951;0.06792574968
2020-06-01;Ханты-Мансийский авт.округ-Югра;0.1878184907;0.035764219424
2020-06-01;Чукотский авт.округ;0.108490566;0.0994327988
2020-06-01;Ямало-Hенецкий авт.округ;0.3827751196;-0.01577977244
2020-06-01;Ленинградская область;0.3038053649;0.12022285217
2020-07-01;Республика Адыгея;-0.007321274763;0.2158747982
2020-07-01;Республика Алтай;0.08138238573;0.0927520631766667
2020-07-01;Республика Башкортостан;0.4764097209;0.379927895066667
2020-07-01;Республика Бурятия;0.1048903108;0.1255523446
2020-07-01;Республика Дагестан;0.767384106;0.3813655351
2020-07-01;Республика Ингушетия;0.7810760668;0.551719218333333
2020-07-01;Кабардино-Балкарская Республика;0.3341968912;0.4588880194
2020-07-01;Республика Калмыкия;0.1931330472;0.31207611218
2020-07-01;Карачаево-Черкесская Республика;0.7084726867;0.233056257433333
2020-07-01;Республика Карелия;0.007853403141;0.13637876918615
2020-07-01;Республика Коми;0.07809847199;0.31560790265125
2020-07-01;Республика Марий Эл;0.1907356948;0.3072341874925
2020-07-01;Республика Мордовия;0.2040399455;0.2682574705
2020-07-01;Республика Саха (Якутия);0.2430340557;0.136925751258571
2020-07-01;Республика Северная Осетия- Алания;0.5190942886;0.516559129025
2020-07-01;Республика Татарстан(Татарстан);0.509063778;0.30501093659625
2020-07-01;Республика Тыва;0.2039877301;0.12978165477
2020-07-01;Удмуртская Республика;0.1981082501;0.3396083145175
2020-07-01;Республика Хакасия;0.07608695652;0.1555030917825
2020-07-01;Чеченская Республика;0.8018664752;0.554162886075
2020-07-01;Чувашская Республика(Чувашия);0.4514116363;0.27416922354
2020-07-01;Алтайский край;0.09138187221;0.14315805531
2020-07-01;Забайкальский край;0.0904109589;0.171157204575
2020-07-01;Камчатский край;0.3035714286;0.0884825783033333
2020-07-01;Краснодарский край;0.2158747982;0.24203932058425
2020-07-01;Красноярский край;0.2258548905;0.19599381402
2020-07-01;Пермский край;0.2771418661;0.262119637692
2020-07-01;Приморский край;0.05844279459;0.1672857339
2020-07-01;Ставропольский край;0.1490970829;0.457241385075
2020-07-01;Хабаровский край;0.1672857339;0.107389198814
2020-07-01;Амурская область;0.1760107215;0.1461889111925
2020-07-01;Архангельская область;0.08654152084;0.238458361645575
2020-07-01;Астраханская область;0.2759905845;0.2215665236
2020-07-01;Белгородская область;0.09022988506;0.090641354675
2020-07-01;Брянская область;0.1005452853;0.140281707975
2020-07-01;Владимирская область;0.08923450254;0.110110939626
2020-07-01;Волгоградская область;0.25;0.17671008857
2020-07-01;Вологодская область;0.0007183908046;0.0695297974014286
2020-07-01;Воронежская область;0.06459246885;0.14139222353
2020-07-01;Ивановская область;0.0597826087;0.084800161484
2020-07-01;Иркутская область;0.1606937303;0.1581329247
2020-07-01;Калужская область;0.08201581028;0.13220551907
2020-07-01;Кемеровская область;0.1107873608;0.162085402668
2020-07-01;Кировская область;0.09581789307;0.167122223176067
2020-07-01;Костромская область;-0.00895140665;0.07635234460092
2020-07-01;Курганская область;0.3252325802;0.422300561425
2020-07-01;Курская область;0.1166902405;0.132071018252
2020-07-01;Липецкая область;0.07687877915;0.146772383941667
2020-07-01;Магаданская область;-0.02456647399;0.219170478975
2020-07-01;Московская область;0.1060954111;0.092114859705
2020-07-01;Мурманская область;0.2814579115;0.08654152084
2020-07-01;Hижегородская область;0.1726434426;0.15516309027
2020-07-01;Новгородская область;-0.01144765085;0.08070861311365
2020-07-01;Новосибирская область;0.2373044194;0.1810937973025
2020-07-01;Омская область;0.3477025107;0.296905884825
2020-07-01;Оренбургская область;0.3818669049;0.3448408032
2020-07-01;Орловская область;0.3281086729;0.096405374206
2020-07-01;Пензенская область;0.2636351689;0.19913498454
2020-07-01;Псковская область;0.05016722408;0.075239136134
2020-07-01;Ростовская область;0.1179087875;0.17453947943
2020-07-01;Рязанская область;0.1592338479;0.14056704041125
2020-07-01;Самарская область;0.3513741359;0.354304873625
2020-07-01;Саратовская область;0.2319255548;0.244563464721429
2020-07-01;Сахалинская область;0.1272235112;0.23542858125
2020-07-01;Свердловская область;0.4621638524;0.34517497324875
2020-07-01;Смоленская область;0.03431210822;0.086795062946
2020-07-01;Тамбовская область;0.1061123177;0.15925316392
2020-07-01;Тверская область;0.09515158397;0.0387741451974333
2020-07-01;Томская область;0.1745034455;0.296420515614286
2020-07-01;Тульская область;0.1058967558;0.150466504266
2020-07-01;Тюменская область;0.3879078372;0.242871038875714
2020-07-01;Тюменская область;0.3879078372;0.242871038875714
2020-07-01;Ульяновская область;0.2943632568;0.335241703233333
2020-07-01;Челябинская область;0.4512227189;0.4114182646
2020-07-01;Ярославская область;0.05279938783;0.0657579959378
2020-07-01;г.Москва;0.1182748811;0.09405561069
2020-07-01;г.Санкт-Петербург;0.2082192917;0.1767972536
2020-07-01;Еврейская автономная область;0.08402489627;0.1716482277
2020-07-01;Ханты-Мансийский авт.округ-Югра;0.3774787535;0.278104864258
2020-07-01;Чукотский авт.округ;0.1627906977;0.174013003436667
2020-07-01;Ямало-Hенецкий авт.округ;0.4499036609;0.1919934092075
2020-07-01;Ленинградская область;0.1767972536;0.05110213177512
2020-08-01;Республика Адыгея;-0.07100340136;0.06835381518
2020-08-01;Республика Алтай;0.03613177471;-0.00181399502333333
2020-08-01;Республика Башкортостан;0.07959872492;0.0438052950733333
2020-08-01;Республика Бурятия;-0.03772306302;0.030358965202
2020-08-01;Республика Дагестан;0.5121483376;-0.110640956045
2020-08-01;Республика Ингушетия;0.6347826087;0.1317848089
2020-08-01;Кабардино-Балкарская Республика;0.1444484369;0.08742666407
2020-08-01;Республика Калмыкия;-0.2007266122;0.125472080006
2020-08-01;Карачаево-Черкесская Республика;0.1637141112;0.0640823173966667
2020-08-01;Республика Карелия;-0.009731720147;0.0183909210095
2020-08-01;Республика Коми;-0.02658045977;0.0456724615323625
2020-08-01;Республика Марий Эл;0.1707317073;0.056319354872225
2020-08-01;Республика Мордовия;0.1111111111;0.017690738282
2020-08-01;Республика Саха (Якутия);0.1271850512;0.0190317728877143
2020-08-01;Республика Северная Осетия- Алания;0.1191211809;0.252891915236667
2020-08-01;Республика Татарстан(Татарстан);0.1642673381;0.0506000448448625
2020-08-01;Республика Тыва;0.04947526237;0.0363853362068
2020-08-01;Удмуртская Республика;0.04991506599;0.048291272844725
2020-08-01;Республика Хакасия;0.06847253574;0.0366967097175
2020-08-01;Чеченская Республика;;0.3113742068275
2020-08-01;Чувашская Республика(Чувашия);0.02512406948;0.091813797496
2020-08-01;Алтайский край;-0.0294313392;0.0359289477333333
2020-08-01;Забайкальский край;0.0513354802;0.0419749918935
2020-08-01;Камчатский край;-0.06228842248;-0.0444800532004
2020-08-01;Краснодарский край;0.06835381518;0.0228488210675
2020-08-01;Красноярский край;0.1056629834;0.036156425414
2020-08-01;Пермский край;-0.05123601712;0.02316291342378
2020-08-01;Приморский край;-0.02265372168;0.03161998267
2020-08-01;Ставропольский край;-0.02055529989;0.118042734842857
2020-08-01;Хабаровский край;0.03161998267;0.0165490693948
2020-08-01;Амурская область;0.06905552919;0.0517225608035
2020-08-01;Архангельская область;-0.07475294868;0.0535303265296125
2020-08-01;Астраханская область;0.1024683676;-0.0933337459
2020-08-01;Белгородская область;-0.006428988895;-0.05174505615
2020-08-01;Брянская область;-0.06857451404;-0.0250606255995
2020-08-01;Владимирская область;0.03101887626;0.01935870703
2020-08-01;Волгоградская область;0.0140591204;0.005708041534
2020-08-01;Вологодская область;-0.005641748942;-0.0106435639350143
2020-08-01;Воронежская область;-0.01914580265;0.0162666553594286
2020-08-01;Ивановская область;-0.0547032388;0.036527733616
2020-08-01;Иркутская область;0.009382450204;0.0784992318
2020-08-01;Калужская область;0.0249466601;0.0199100474986667
2020-08-01;Кемеровская область;-0.04448318161;0.066479554582
2020-08-01;Кировская область;0.0005350454789;0.026946849932
2020-08-01;Костромская область;-0.01953225392;-0.00450544616462
2020-08-01;Курганская область;0.02741020794;0.0787070560975
2020-08-01;Курская область;-0.08434430965;-0.0076864731766
2020-08-01;Липецкая область;0.04838709677;-0.00977534599116667
2020-08-01;Магаданская область;-0.08759124088;0.012568459205
2020-08-01;Московская область;0.08398280032;0.02258974919575
2020-08-01;Мурманская область;0.09696092619;-0.07475294868
2020-08-01;Hижегородская область;0.03535096643;0.0368145723861125
2020-08-01;Новгородская область;-0.03555128513;0.0087296875485
2020-08-01;Новосибирская область;0.1161382501;0.0531142294225
2020-08-01;Омская область;0.1824753346;0.1117862095
2020-08-01;Оренбургская область;0.01216764308;0.0970653894833333
2020-08-01;Орловская область;0.007329842932;-0.013711509912
2020-08-01;Пензенская область;0.02013952876;0.0483808064822
2020-08-01;Псковская область;-0.01230425056;0.0010541086992
2020-08-01;Ростовская область;0.01923987432;-0.031602955832
2020-08-01;Рязанская область;0.03023126219;0.042158413858875
2020-08-01;Самарская область;0.08912023796;0.0701868065825
2020-08-01;Саратовская область;0.1267043806;0.0128854294387143
2020-08-01;Сахалинская область;0.0003938558488;-0.015334219905
2020-08-01;Свердловская область;0.0123461905;0.0691070057575
2020-08-01;Смоленская область;-0.04817469578;0.0047835980092
2020-08-01;Тамбовская область;-0.003750586029;0.041263293134
2020-08-01;Тверская область;-0.004132705774;-0.00262623918033333
2020-08-01;Томская область;0.1038961039;0.115440775241429
2020-08-01;Тульская область;0.01102751726;0.0389755324624
2020-08-01;Тюменская область;0.113555242;0.0472082016985714
2020-08-01;Тюменская область;0.113555242;0.0472082016985714
2020-08-01;Ульяновская область;-0.02239213545;0.089411111
2020-08-01;Челябинская область;0.07537154989;0.03288069161
2020-08-01;Ярославская область;0.00193174501;0.023551580492
2020-08-01;г.Москва;0.1338693343;0.05446473021
2020-08-01;г.Санкт-Петербург;0.07172047405;0.05699745547
2020-08-01;Еврейская автономная область;-0.003250270856;0.05033775593
2020-08-01;Ханты-Мансийский авт.округ-Югра;0.2211815562;0.045104039982
2020-08-01;Чукотский авт.округ;-0.04624277457;-0.00756487072
2020-08-01;Ямало-Hенецкий авт.округ;0.03019538188;0.0563777827875
2020-08-01;Ленинградская область;0.05699745547;0.0016982938542
2020-09-01;Республика Адыгея;0.2152444871;0.2990214387
2020-09-01;Республика Алтай;0.2248322148;0.137964852266667
2020-09-01;Республика Башкортостан;0.2599849284;0.222264871666667
2020-09-01;Республика Бурятия;0.06757390896;0.126799773095
2020-09-01;Республика Дагестан;0.4713584288;0.529155446666667
2020-09-01;Республика Ингушетия;0.233974359;0.324444528333333
2020-09-01;Кабардино-Балкарская Республика;0.134502924;0.1971124699
2020-09-01;Республика Калмыкия;0.5306122449;0.33359916178
2020-09-01;Карачаево-Черкесская Республика;0.115727003;0.260113761033333
2020-09-01;Республика Карелия;0.1078087004;0.191541933325
2020-09-01;Республика Коми;0.04227405248;0.1690424926
2020-09-01;Республика Марий Эл;0.1384524162;0.16258044
2020-09-01;Республика Мордовия;0.1973157523;0.22596114106
2020-09-01;Республика Саха (Якутия);0.3097776424;0.120210466398571
2020-09-01;Республика Северная Осетия- Алания;0.1287934863;0.356332844525
2020-09-01;Республика Татарстан(Татарстан);0.1520076482;0.2600880083
2020-09-01;Республика Тыва;0.1613175676;0.102575747654
2020-09-01;Удмуртская Республика;0.411569333;0.173695974475
2020-09-01;Республика Хакасия;0.04;0.164201163255
2020-09-01;Чеченская Республика;0.7100371747;0.295235798625
2020-09-01;Чувашская Республика(Чувашия);0.260320544;0.18493492532
2020-09-01;Алтайский край;0.1870871343;0.190978173333333
2020-09-01;Забайкальский край;0.1569743798;0.1645075477875
2020-09-01;Камчатский край;0.1087866109;0.09354669546
2020-09-01;Краснодарский край;0.2990214387;0.23910562765
2020-09-01;Красноярский край;0.08384744812;0.124395127215
2020-09-01;Пермский край;0.1559665038;0.188928467216
2020-09-01;Приморский край;0.1093526649;0.1469770165
2020-09-01;Ставропольский край;0.3468169204;0.3335858500625
2020-09-01;Хабаровский край;0.1469770165;0.13842273144
2020-09-01;Амурская область;0.1840534734;0.16195164863
2020-09-01;Архангельская область;0.2077730403;0.1417814113375
2020-09-01;Астраханская область;0.2742635305;0.413767537
2020-09-01;Белгородская область;0.1960784314;0.10433799153
2020-09-01;Брянская область;0.1023451071;0.1183635407975
2020-09-01;Владимирская область;0.06278280543;0.13551238314
2020-09-01;Волгоградская область;0.2969228291;0.28191688994
2020-09-01;Вологодская область;0.0634991119;0.122247092331143
2020-09-01;Воронежская область;0.1825083275;0.202435705708571
2020-09-01;Ивановская область;0.1178272083;0.115735272726
2020-09-01;Иркутская область;0.09662516639;0.12041091396
2020-09-01;Калужская область;0.1043608522;0.14447520911
2020-09-01;Кемеровская область;0.1868074225;0.160342401744
2020-09-01;Кировская область;0.1268248175;0.157154748175556
2020-09-01;Костромская область;0.1316818774;0.10622968008
2020-09-01;Курганская область;0.01747572816;0.1704389163
2020-09-01;Курская область;0.02616765556;0.22171678698
2020-09-01;Липецкая область;0.3559057575;0.141893536798333
2020-09-01;Магаданская область;0.05485232068;0.170921182425
2020-09-01;Московская область;0.172969756;0.10870495053625
2020-09-01;Мурманская область;0.3260375213;0.2077730403
2020-09-01;Hижегородская область;0.1111687503;0.14987163872875
2020-09-01;Новгородская область;0.001653673518;0.110235821075
2020-09-01;Новосибирская область;0.1612948827;0.176177596975
2020-09-01;Омская область;0.1861655023;0.170185818225
2020-09-01;Оренбургская область;0.3070881412;0.199089490766667
2020-09-01;Орловская область;0.2717463114;0.135235138078
2020-09-01;Пензенская область;0.2688186627;0.19003093338
2020-09-01;Псковская область;0.1014764472;0.1147265915096
2020-09-01;Ростовская область;0.2786341001;0.33117635212
2020-09-01;Рязанская область;0.1637676887;0.1720165902325
2020-09-01;Самарская область;0.2507338265;0.232098023925
2020-09-01;Саратовская область;0.1435662467;0.250225252314286
2020-09-01;Сахалинская область;0.1076443058;0.1278818137
2020-09-01;Свердловская область;0.1039892047;0.164935713555
2020-09-01;Смоленская область;0.07117934403;0.11765236558
2020-09-01;Тамбовская область;0.1197749196;0.22291333662
2020-09-01;Тверская область;0.1071096654;0.0871011408413333
2020-09-01;Томская область;0.1446503288;0.179847336017143
2020-09-01;Тульская область;0.08739631803;0.21375007316
2020-09-01;Тюменская область;0.1873990307;0.112310757837143
2020-09-01;Тюменская область;0.1873990307;0.112310757837143
2020-09-01;Ульяновская область;0.3257300596;0.2121271134
2020-09-01;Челябинская область;0.2029683991;0.172134500615
2020-09-01;Ярославская область;0.1118285124;0.116726406075714
2020-09-01;г.Москва;0.1612144181;0.1386653041
2020-09-01;г.Санкт-Петербург;0.1830927835;0.1688580598
2020-09-01;Еврейская автономная область;0.03407755582;0.16551524495
2020-09-01;Ханты-Мансийский авт.округ-Югра;0.2660180351;0.09834626242
2020-09-01;Чукотский авт.округ;0.1181434599;0.15780552466
2020-09-01;Ямало-Hенецкий авт.округ;0.116970278;0.149978144
2020-09-01;Ленинградская область;0.1688580598;0.0915061433036
2020-10-01;Республика Адыгея;0.1901653612;0.2573585428
2020-10-01;Республика Алтай;0.2355415352;0.44953394207
2020-10-01;Республика Башкортостан;0.4309724458;0.474642276433333
2020-10-01;Республика Бурятия;0.09613259669;0.149843468584
2020-10-01;Республика Дагестан;0.4448511063;0.383310399633333
2020-10-01;Республика Ингушетия;-0.03530895334;0.294840928033333
2020-10-01;Кабардино-Балкарская Республика;0.3561597852;0.218081864883333
2020-10-01;Республика Калмыкия;0.3439434129;0.45347839858
2020-10-01;Карачаево-Черкесская Республика;0.05807935595;0.350137946966667
2020-10-01;Республика Карелия;0.08396152846;0.13933815451
2020-10-01;Республика Коми;0.2485468496;0.3182807029625
2020-10-01;Республика Марий Эл;0.2655657823;0.318310355425
2020-10-01;Республика Мордовия;0.3569708908;0.33588256212
2020-10-01;Республика Саха (Якутия);0.3501849568;0.251734448409714
2020-10-01;Республика Северная Осетия- Алания;0.1592707258;0.281709654465
2020-10-01;Республика Татарстан(Татарстан);0.4490735782;0.4406588404
2020-10-01;Республика Тыва;0.1610032362;0.17848693142
2020-10-01;Удмуртская Республика;0.6342005491;0.408818951625
2020-10-01;Республика Хакасия;0.08330353951;0.2904673893
2020-10-01;Чеченская Республика;0.3690922731;0.251427097915
2020-10-01;Чувашская Республика(Чувашия);0.2509192528;0.34060847406
2020-10-01;Алтайский край;0.6800724638;0.409362333333333
2020-10-01;Забайкальский край;0.002328914368;0.2519120153225
2020-10-01;Камчатский край;0.1197411003;0.3418378004
2020-10-01;Краснодарский край;0.2573585428;0.2952574896375
2020-10-01;Красноярский край;0.1800989629;0.298259023985
2020-10-01;Пермский край;0.4293899562;0.36602249986
2020-10-01;Приморский край;0.09750462107;0.17558353
2020-10-01;Ставропольский край;0.4368955129;0.31058061631875
2020-10-01;Хабаровский край;0.17558353;0.303020797014
2020-10-01;Амурская область;0.263972485;0.224578641917
2020-10-01;Архангельская область;0.1280293367;0.2668570485925
2020-10-01;Астраханская область;0.38170347;0.42599779405
2020-10-01;Белгородская область;0.5431738623;0.2911185522
2020-10-01;Брянская область;0.1452405587;0.156016948445
2020-10-01;Владимирская область;0.1624529317;0.24034602332
2020-10-01;Волгоградская область;0.5080521752;0.4121753365
2020-10-01;Вологодская область;0.05699702254;0.154032319674286
2020-10-01;Воронежская область;0.3963963964;0.418535820371429
2020-10-01;Ивановская область;0.2082613702;0.2236077379
2020-10-01;Иркутская область;0.2973580228;0.091213938634
2020-10-01;Калужская область;0.2720125786;0.16396591738
2020-10-01;Кемеровская область;0.5852258229;0.37299162378
2020-10-01;Кировская область;0.3258398263;0.302666201337778
2020-10-01;Костромская область;0.264783973;0.195351498968
2020-10-01;Курганская область;0.3630596339;0.39190952375
2020-10-01;Курская область;0.185840708;0.331046523396
2020-10-01;Липецкая область;0.5125816766;0.225061218846667
2020-10-01;Магаданская область;0.4332247557;0.2637710138
2020-10-01;Московская область;0.2529931158;0.18325717222125
2020-10-01;Мурманская область;0.2072295806;0.1280293367
2020-10-01;Hижегородская область;0.2474087644;0.2737012977375
2020-10-01;Новгородская область;0.04542261765;0.0667152204275
2020-10-01;Новосибирская область;0.4073196419;0.538234116
2020-10-01;Омская область;0.5257126622;0.3961628241
2020-10-01;Оренбургская область;0.5829576195;0.5518048982
2020-10-01;Орловская область;0.05784012298;0.2459760671
2020-10-01;Пензенская область;0.442245084;0.35600463844
2020-10-01;Псковская область;0.0339638865;0.113047701944
2020-10-01;Ростовская область;0.4958897285;0.38852920804
2020-10-01;Рязанская область;0.3548163548;0.291265774275
2020-10-01;Самарская область;0.6507918928;0.46474955675
2020-10-01;Саратовская область;0.4429436747;0.457962205685714
2020-10-01;Сахалинская область;0.1827141774;0.14766231515
2020-10-01;Свердловская область;0.1905528285;0.40066796015
2020-10-01;Смоленская область;0.1083743842;0.143002686814
2020-10-01;Тамбовская область;0.2412689173;0.4297966373
2020-10-01;Тверская область;0.01080329447;0.106000256348333
2020-10-01;Томская область;0.3619255151;0.410007536928571
2020-10-01;Тульская область;0.1142048136;0.290048769756
2020-10-01;Тюменская область;0.4077030697;0.285417969842857
2020-10-01;Тюменская область;0.4077030697;0.285417969842857
2020-10-01;Ульяновская область;0.3840233546;0.43215739555
2020-10-01;Челябинская область;0.5616791271;0.391885631925
2020-10-01;Ярославская область;0.1382505114;0.180204888101429
2020-10-01;г.Москва;0.305142509;0.2625028472
2020-10-01;г.Санкт-Петербург;0.2994607882;0.1650966782
2020-10-01;Еврейская автономная область;0.3702171665;0.2197780075
2020-10-01;Ханты-Мансийский авт.округ-Югра;0.3562895292;0.2563724327
2020-10-01;Чукотский авт.округ;0.4095744681;0.301050270933333
2020-10-01;Ямало-Hенецкий авт.округ;0.3007380074;0.2282411696
2020-10-01;Ленинградская область;0.1650966782;0.10396116867
2020-11-01;Республика Адыгея;0.07877461707;0.2946615492
2020-11-01;Республика Алтай;0.520979021;0.674259859033333
2020-11-01;Республика Башкортостан;0.5977742448;0.635267586866667
2020-11-01;Республика Бурятия;0.5711601691;0.57257610225
2020-11-01;Республика Дагестан;-0.01294744859;0.355199193533333
2020-11-01;Республика Ингушетия;0.1327561328;0.3488618527
2020-11-01;Кабардино-Балкарская Республика;0.4368556701;0.3012969228
2020-11-01;Республика Калмыкия;0.3649706458;0.332447015502
2020-11-01;Карачаево-Черкесская Республика;0.2776877364;0.3633557529
2020-11-01;Республика Карелия;0.397616468;0.351183470975
2020-11-01;Республика Коми;0.5440806045;0.6647439039875
2020-11-01;Республика Марий Эл;0.4545980335;0.564456934025
2020-11-01;Республика Мордовия;0.2537382103;0.47511741834
2020-11-01;Республика Саха (Якутия);0.6508662962;0.464103313785714
2020-11-01;Республика Северная Осетия- Алания;0.2676529926;0.317559684425
2020-11-01;Республика Татарстан(Татарстан);0.7153584419;0.5711157282875
2020-11-01;Республика Тыва;0.08752166378;0.60934998958
2020-11-01;Удмуртская Республика;0.4037342714;0.639811903775
2020-11-01;Республика Хакасия;0.6476855253;0.46799135387
2020-11-01;Чеченская Республика;0.3420768954;0.1865029290525
2020-11-01;Чувашская Республика(Чувашия);0.4231514369;0.4839830987
2020-11-01;Алтайский край;0.7779357832;0.645289962933333
2020-11-01;Забайкальский край;0.5045334341;0.631658554725
2020-11-01;Камчатский край;0.1975397974;0.155034977933333
2020-11-01;Краснодарский край;0.2946615492;0.2672282831925
2020-11-01;Красноярский край;0.6663064621;0.61489542388
2020-11-01;Пермский край;0.6141421393;0.54655914486
2020-11-01;Приморский край;0.4033830275;0.6009541181
2020-11-01;Ставропольский край;0.3585500394;0.29060734760125
2020-11-01;Хабаровский край;0.6009541181;0.4803529619
2020-11-01;Амурская область;0.6639889832;0.5418897306
2020-11-01;Архангельская область;0.2968227425;0.6262024032
2020-11-01;Астраханская область;0.4379639449;0.44486922385
2020-11-01;Белгородская область;0.5998353716;0.43858517775
2020-11-01;Брянская область;0.3160697643;0.367187417375
2020-11-01;Владимирская область;0.4542952173;0.47134107778
2020-11-01;Волгоградская область;0.5247678019;0.44211199228
2020-11-01;Вологодская область;0.352739726;0.365665823128571
2020-11-01;Воронежская область;0.4964502293;0.492836944971429
2020-11-01;Ивановская область;0.3912375096;0.4751333235
2020-11-01;Иркутская область;0.6406187704;0.5854199481
2020-11-01;Калужская область;0.552991453;0.346403663033333
2020-11-01;Кемеровская область;0.5971582686;0.71788645416
2020-11-01;Кировская область;0.6319727891;0.479245361888889
2020-11-01;Костромская область;0.4443872297;0.47812694708
2020-11-01;Курганская область;0.5676249276;0.6877476303
2020-11-01;Курская область;0.3807201262;0.45397049984
2020-11-01;Липецкая область;0.5756364713;0.401701292533333
2020-11-01;Магаданская область;0.2723214286;0.337340052925
2020-11-01;Московская область;0.4611723989;0.399973981725
2020-11-01;Мурманская область;0.4509394572;0.2968227425
2020-11-01;Hижегородская область;0.4873450682;0.4428738995125
2020-11-01;Новгородская область;0.1986707809;0.2509886991
2020-11-01;Новосибирская область;0.8177325992;0.72816685145
2020-11-01;Омская область;0.7310949487;0.769470320325
2020-11-01;Оренбургская область;0.7810504242;0.6890432394
2020-11-01;Орловская область;0.2818606627;0.42585201594
2020-11-01;Пензенская область;0.4666040773;0.4534445647
2020-11-01;Псковская область;0.1907474932;0.28665896134
2020-11-01;Ростовская область;0.3539007399;0.40788005312
2020-11-01;Рязанская область;0.4896107697;0.432544676325
2020-11-01;Самарская область;0.7677688868;0.6406397518
2020-11-01;Саратовская область;0.5572744015;0.571891551642857
2020-11-01;Сахалинская область;0.2927835052;0.39924695775
2020-11-01;Свердловская область;0.5552338145;0.6719472728375
2020-11-01;Смоленская область;0.2531774276;0.33544334568
2020-11-01;Тамбовская область;0.4577237024;0.51711518982
2020-11-01;Тверская область;0.156235619;0.33064124485
2020-11-01;Томская область;0.8064784053;0.731737445028571
2020-11-01;Тульская область;0.3038422649;0.47225435112
2020-11-01;Тюменская область;0.7268351384;0.595377415028572
2020-11-01;Тюменская область;0.7268351384;0.595377415028572
2020-11-01;Ульяновская область;0.5088757396;0.53064924245
2020-11-01;Челябинская область;0.7420864299;0.625420852775
2020-11-01;Ярославская область;0.5273396425;0.388909594328571
2020-11-01;г.Москва;0.4622994598;0.50708192595
2020-11-01;г.Санкт-Петербург;0.4232724848;0.3042319582
2020-11-01;Еврейская автономная область;0.411205074;0.63247155065
2020-11-01;Ханты-Мансийский авт.округ-Югра;0.8561995598;0.69640183926
2020-11-01;Чукотский авт.округ;-0.1;0.373575840733333
2020-11-01;Ямало-Hенецкий авт.округ;0.9099099099;0.590852342225
2020-11-01;Ленинградская область;0.3042319582;0.31260939058
2020-12-01;Республика Адыгея;0.6014669927;0.7547501993
2020-12-01;Республика Алтай;0.3370786517;0.483609663366667
2020-12-01;Республика Башкортостан;0.4741812714;0.560001023233333
2020-12-01;Республика Бурятия;0.630261661;0.4204236025
2020-12-01;Республика Дагестан;0.7833681696;0.685551336733333
2020-12-01;Республика Ингушетия;0.3769889841;0.8329909548
2020-12-01;Кабардино-Балкарская Республика;0.7494089835;0.616715572066667
2020-12-01;Республика Калмыкия;0.453437772;0.57622752468
2020-12-01;Карачаево-Черкесская Республика;0.6191230851;0.682165725666667
2020-12-01;Республика Карелия;0.7929361014;0.626624585725
2020-12-01;Республика Коми;0.4690427233;0.5737349316625
2020-12-01;Республика Марий Эл;0.5957446809;0.622307828525
2020-12-01;Республика Мордовия;0.9524977698;0.57992976838
2020-12-01;Республика Саха (Якутия);0.5290806754;0.585447445142857
2020-12-01;Республика Северная Осетия- Алания;0.6886856369;0.68240355145
2020-12-01;Республика Татарстан(Татарстан);0.6026311444;0.5775500972375
2020-12-01;Республика Тыва;0.2144702842;0.52964231968
2020-12-01;Удмуртская Республика;0.4566129687;0.536052831225
2020-12-01;Республика Хакасия;0.5491452991;0.39350285995
2020-12-01;Чеченская Республика;1.060878244;0.5978451962
2020-12-01;Чувашская Республика(Чувашия);0.6535060013;0.66840959262
2020-12-01;Алтайский край;0.588539685;0.3821155629
2020-12-01;Забайкальский край;0.4184397163;0.59702234555
2020-12-01;Камчатский край;0.6576454668;0.485534187166667
2020-12-01;Краснодарский край;0.7547501993;0.56762995135
2020-12-01;Красноярский край;0.7093184979;0.4481585364
2020-12-01;Пермский край;0.4338260809;0.53861525562
2020-12-01;Приморский край;0.9419391206;0.9078673512
2020-12-01;Ставропольский край;0.5423379942;0.702155477975
